,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
185,0.1,1000.0,40,BorderlineSMOTE,Decision Tree,0.825,0.9079754601226994,0.8809523809523809,0.8942598187311178,0.7061011904761905
186,0.1,1000.0,40,BorderlineSMOTE,Random Forest,0.905,0.8983957219251337,1.0,0.9464788732394367,0.703125
187,0.1,1000.0,40,BorderlineSMOTE,XGboost,0.925,0.9273743016759777,0.9880952380952381,0.9567723342939483,0.7909226190476191
188,0.1,1000.0,40,SVMSMOTE,Logistic Regression,0.92,0.9367816091954023,0.9702380952380952,0.9532163742690059,0.8132440476190477
189,0.1,1000.0,40,SVMSMOTE,Decision Tree,0.85,0.9107142857142857,0.9107142857142857,0.9107142857142857,0.7209821428571428
190,0.1,1000.0,40,SVMSMOTE,Random Forest,0.925,0.9180327868852459,1.0,0.9572649572649572,0.765625
191,0.1,1000.0,40,SVMSMOTE,XGboost,0.94,0.9382022471910112,0.9940476190476191,0.9653179190751445,0.8251488095238095
192,0.1,1000.0,45,Unbalanced,Logistic Regression,0.92,0.9333333333333333,0.9767441860465116,0.9545454545454545,0.7740863787375414
193,0.1,1000.0,45,Unbalanced,Decision Tree,0.87,0.9397590361445783,0.9069767441860465,0.923076923076923,0.7749169435215946
194,0.1,1000.0,45,Unbalanced,Random Forest,0.91,0.9052631578947369,1.0,0.9502762430939227,0.6785714285714286
195,0.1,1000.0,45,Unbalanced,XGboost,0.925,0.9337016574585635,0.9825581395348837,0.9575070821529744,0.7769933554817275
196,0.1,1000.0,45,ADASYN,Logistic Regression,0.81,0.9527027027027027,0.8197674418604651,0.8812500000000001,0.7848837209302326
197,0.1,1000.0,45,ADASYN,Decision Tree,0.82,0.925,0.8604651162790697,0.891566265060241,0.7159468438538206
198,0.1,1000.0,45,ADASYN,Random Forest,0.925,0.9485714285714286,0.9651162790697675,0.956772334293948,0.8218438538205981
199,0.1,1000.0,45,ADASYN,XGboost,0.89,0.9464285714285714,0.9244186046511628,0.9352941176470587,0.8014950166112956
200,0.1,1000.0,45,RandomOverSampler,Logistic Regression,0.83,0.9539473684210527,0.8430232558139535,0.8950617283950617,0.7965116279069768
201,0.1,1000.0,45,RandomOverSampler,Decision Tree,0.865,0.9289940828402367,0.9127906976744186,0.9208211143695014,0.742109634551495
202,0.1,1000.0,45,RandomOverSampler,Random Forest,0.925,0.9197860962566845,1.0,0.958217270194986,0.7321428571428572
203,0.1,1000.0,45,RandomOverSampler,XGboost,0.915,0.9378531073446328,0.9651162790697675,0.9512893982808024,0.7861295681063123
204,0.1,1000.0,45,SMOTE,Logistic Regression,0.84,0.9545454545454546,0.8546511627906976,0.901840490797546,0.8023255813953488
205,0.1,1000.0,45,SMOTE,Decision Tree,0.775,0.9319727891156463,0.7965116279069767,0.8589341692789968,0.7196843853820597
206,0.1,1000.0,45,SMOTE,Random Forest,0.925,0.9485714285714286,0.9651162790697675,0.956772334293948,0.8218438538205981
207,0.1,1000.0,45,SMOTE,XGboost,0.905,0.9526627218934911,0.936046511627907,0.9442815249266862,0.8251661129568106
