,class_ratio,n_samples,n_features,balancing_method,classifier,accuracy,precision,recall,F1 score,ROC AUC Score
105,0.03,1000.0,10,RandomOverSampler,Decision Tree,0.865,0.9230769230769231,0.9281767955801105,0.9256198347107437,0.5956673451584763
106,0.03,1000.0,10,RandomOverSampler,Random Forest,0.895,0.9166666666666666,0.9723756906077348,0.9436997319034852,0.56513521372492
107,0.03,1000.0,10,RandomOverSampler,XGboost,0.89,0.9162303664921466,0.9668508287292817,0.9408602150537635,0.5623727827856936
108,0.03,1000.0,10,SMOTE,Logistic Regression,0.725,0.9315068493150684,0.7513812154696132,0.8318042813455657,0.6125327129979645
109,0.03,1000.0,10,SMOTE,Decision Tree,0.78,0.9101796407185628,0.8397790055248618,0.8735632183908045,0.5251526606571677
110,0.03,1000.0,10,SMOTE,Random Forest,0.83,0.9106145251396648,0.9005524861878453,0.9055555555555554,0.5292236115149753
111,0.03,1000.0,10,SMOTE,XGboost,0.83,0.92,0.8895027624309392,0.9044943820224719,0.5763303285838907
112,0.03,1000.0,10,BorderlineSMOTE,Logistic Regression,0.675,0.9202898550724637,0.7016574585635359,0.7962382445141065,0.5613550450712417
113,0.03,1000.0,10,BorderlineSMOTE,Decision Tree,0.785,0.9058823529411765,0.850828729281768,0.8774928774928774,0.5043617330619367
114,0.03,1000.0,10,BorderlineSMOTE,Random Forest,0.845,0.9120879120879121,0.9171270718232044,0.9146005509641872,0.5375109043326549
115,0.03,1000.0,10,BorderlineSMOTE,XGboost,0.855,0.9269662921348315,0.9116022099447514,0.9192200557103065,0.6136958418144809
116,0.03,1000.0,10,SVMSMOTE,Logistic Regression,0.855,0.9222222222222223,0.9171270718232044,0.9196675900277009,0.5901424832800233
117,0.03,1000.0,10,SVMSMOTE,Decision Tree,0.83,0.9248554913294798,0.8839779005524862,0.903954802259887,0.5998836871183484
118,0.03,1000.0,10,SVMSMOTE,Random Forest,0.88,0.9153439153439153,0.9558011049723757,0.9351351351351351,0.5568479209072406
119,0.03,1000.0,10,SVMSMOTE,XGboost,0.89,0.9251336898395722,0.9558011049723757,0.9402173913043479,0.6094794998546089
120,0.01,1000.0,10,Unbalanced,Logistic Regression,0.935,0.935,1.0,0.9664082687338501,0.5
121,0.01,1000.0,10,Unbalanced,Decision Tree,0.91,0.9378238341968912,0.9679144385026738,0.9526315789473684,0.5224187577128754
122,0.01,1000.0,10,Unbalanced,Random Forest,0.935,0.935,1.0,0.9664082687338501,0.5
123,0.01,1000.0,10,Unbalanced,XGboost,0.915,0.9336734693877551,0.9786096256684492,0.9556135770234987,0.4893048128342246
124,0.01,1000.0,10,ADASYN,Logistic Regression,0.615,0.9230769230769231,0.6417112299465241,0.7570977917981073,0.4362402303578774
125,0.01,1000.0,10,ADASYN,Decision Tree,0.81,0.9257142857142857,0.8663101604278075,0.8950276243093923,0.43315508021390375
126,0.01,1000.0,10,ADASYN,Random Forest,0.845,0.9285714285714286,0.9037433155080213,0.9159891598915989,0.45187165775401067
127,0.01,1000.0,10,ADASYN,XGboost,0.845,0.9285714285714286,0.9037433155080213,0.9159891598915989,0.45187165775401067
128,0.01,1000.0,10,RandomOverSampler,Logistic Regression,0.64,0.9259259259259259,0.6684491978609626,0.7763975155279502,0.4496092143150966
129,0.01,1000.0,10,RandomOverSampler,Decision Tree,0.88,0.9358288770053476,0.9358288770053476,0.9358288770053476,0.5063759769642122
130,0.01,1000.0,10,RandomOverSampler,Random Forest,0.91,0.9333333333333333,0.9732620320855615,0.9528795811518325,0.48663101604278075
131,0.01,1000.0,10,RandomOverSampler,XGboost,0.905,0.9329896907216495,0.9679144385026738,0.9501312335958004,0.4839572192513369
132,0.01,1000.0,10,SMOTE,Logistic Regression,0.64,0.9259259259259259,0.6684491978609626,0.7763975155279502,0.4496092143150966
133,0.01,1000.0,10,SMOTE,Decision Tree,0.845,0.9285714285714286,0.9037433155080213,0.9159891598915989,0.45187165775401067
134,0.01,1000.0,10,SMOTE,Random Forest,0.85,0.9289617486338798,0.9090909090909091,0.9189189189189189,0.45454545454545453
135,0.01,1000.0,10,SMOTE,XGboost,0.84,0.9329608938547486,0.893048128342246,0.912568306010929,0.48498560263266144
136,0.01,1000.0,10,BorderlineSMOTE,Logistic Regression,0.65,0.927007299270073,0.679144385026738,0.7839506172839507,0.4549568078979843
137,0.01,1000.0,10,BorderlineSMOTE,Decision Tree,0.85,0.9385474860335196,0.8983957219251337,0.918032786885246,0.5261209378856438
138,0.01,1000.0,10,BorderlineSMOTE,Random Forest,0.865,0.9301075268817204,0.9251336898395722,0.9276139410187668,0.4625668449197861
139,0.01,1000.0,10,BorderlineSMOTE,XGboost,0.85,0.9289617486338798,0.9090909090909091,0.9189189189189189,0.45454545454545453
140,0.01,1000.0,10,SVMSMOTE,Logistic Regression,0.89,0.9365079365079365,0.946524064171123,0.9414893617021276,0.5117235705470999
141,0.01,1000.0,10,SVMSMOTE,Decision Tree,0.845,0.9333333333333333,0.8983957219251337,0.9155313351498637,0.4876593994241053
142,0.01,1000.0,10,SVMSMOTE,Random Forest,0.88,0.9312169312169312,0.9411764705882353,0.9361702127659575,0.47058823529411764
143,0.01,1000.0,10,SVMSMOTE,XGboost,0.89,0.9365079365079365,0.946524064171123,0.9414893617021276,0.5117235705470999
144,0.005,1000.0,10,Unbalanced,Logistic Regression,0.935,0.935,1.0,0.9664082687338501,0.5
145,0.005,1000.0,10,Unbalanced,Decision Tree,0.895,0.9368421052631579,0.9518716577540107,0.9442970822281167,0.5143973673385438
146,0.005,1000.0,10,Unbalanced,Random Forest,0.935,0.935,1.0,0.9664082687338501,0.5
147,0.005,1000.0,10,Unbalanced,XGboost,0.915,0.9336734693877551,0.9786096256684492,0.9556135770234987,0.4893048128342246
148,0.005,1000.0,10,ADASYN,Logistic Regression,0.595,0.9206349206349206,0.6203208556149733,0.7412140575079871,0.425545043192102
149,0.005,1000.0,10,ADASYN,Decision Tree,0.795,0.9294117647058824,0.8449197860962567,0.8851540616246499,0.4609214315096668
150,0.005,1000.0,10,ADASYN,Random Forest,0.845,0.9285714285714286,0.9037433155080213,0.9159891598915989,0.45187165775401067
151,0.005,1000.0,10,ADASYN,XGboost,0.85,0.9289617486338798,0.9090909090909091,0.9189189189189189,0.45454545454545453
152,0.005,1000.0,10,RandomOverSampler,Logistic Regression,0.595,0.9206349206349206,0.6203208556149733,0.7412140575079871,0.425545043192102
153,0.005,1000.0,10,RandomOverSampler,Decision Tree,0.905,0.9329896907216495,0.9679144385026738,0.9501312335958004,0.4839572192513369
154,0.005,1000.0,10,RandomOverSampler,Random Forest,0.91,0.9333333333333333,0.9732620320855615,0.9528795811518325,0.48663101604278075
155,0.005,1000.0,10,RandomOverSampler,XGboost,0.91,0.9333333333333333,0.9732620320855615,0.9528795811518325,0.48663101604278075
156,0.005,1000.0,10,SMOTE,Logistic Regression,0.6,0.928,0.6203208556149733,0.7435897435897436,0.4640065816536405
157,0.005,1000.0,10,SMOTE,Decision Tree,0.805,0.9252873563218391,0.8609625668449198,0.8919667590027702,0.4304812834224599
158,0.005,1000.0,10,SMOTE,Random Forest,0.84,0.9281767955801105,0.8983957219251337,0.9130434782608696,0.44919786096256686
159,0.005,1000.0,10,SMOTE,XGboost,0.84,0.9281767955801105,0.8983957219251337,0.9130434782608696,0.44919786096256686
160,0.005,1000.0,10,BorderlineSMOTE,Logistic Regression,0.585,0.9193548387096774,0.6096256684491979,0.7331189710610932,0.4201974496092143
161,0.005,1000.0,10,BorderlineSMOTE,Decision Tree,0.865,0.9395604395604396,0.9144385026737968,0.926829268292683,0.5341423282599753
162,0.005,1000.0,10,BorderlineSMOTE,Random Forest,0.845,0.9285714285714286,0.9037433155080213,0.9159891598915989,0.45187165775401067
163,0.005,1000.0,10,BorderlineSMOTE,XGboost,0.855,0.9293478260869565,0.9144385026737968,0.921832884097035,0.4572192513368984
164,0.005,1000.0,10,SVMSMOTE,Logistic Regression,0.905,0.9329896907216495,0.9679144385026738,0.9501312335958004,0.4839572192513369
165,0.005,1000.0,10,SVMSMOTE,Decision Tree,0.805,0.9252873563218391,0.8609625668449198,0.8919667590027702,0.4304812834224599
166,0.005,1000.0,10,SVMSMOTE,Random Forest,0.895,0.9322916666666666,0.9572192513368984,0.9445910290237467,0.4786096256684492
167,0.005,1000.0,10,SVMSMOTE,XGboost,0.865,0.9301075268817204,0.9251336898395722,0.9276139410187668,0.4625668449197861
168,0.003,1000.0,10,Unbalanced,Logistic Regression,0.935,0.935,1.0,0.9664082687338501,0.5
169,0.003,1000.0,10,Unbalanced,Decision Tree,0.875,0.9308510638297872,0.9358288770053476,0.9333333333333333,0.4679144385026738
170,0.003,1000.0,10,Unbalanced,Random Forest,0.935,0.935,1.0,0.9664082687338501,0.5
171,0.003,1000.0,10,Unbalanced,XGboost,0.915,0.9336734693877551,0.9786096256684492,0.9556135770234987,0.4893048128342246
172,0.003,1000.0,10,ADASYN,Logistic Regression,0.57,0.9243697478991597,0.5882352941176471,0.7189542483660132,0.4479638009049774
173,0.003,1000.0,10,ADASYN,Decision Tree,0.82,0.9265536723163842,0.8770053475935828,0.9010989010989011,0.4385026737967914
174,0.003,1000.0,10,ADASYN,Random Forest,0.845,0.9285714285714286,0.9037433155080213,0.9159891598915989,0.45187165775401067
175,0.003,1000.0,10,ADASYN,XGboost,0.83,0.9273743016759777,0.8877005347593583,0.907103825136612,0.44385026737967914
176,0.003,1000.0,10,RandomOverSampler,Logistic Regression,0.585,0.9193548387096774,0.6096256684491979,0.7331189710610932,0.4201974496092143
177,0.003,1000.0,10,RandomOverSampler,Decision Tree,0.875,0.9308510638297872,0.9358288770053476,0.9333333333333333,0.4679144385026738
178,0.003,1000.0,10,RandomOverSampler,Random Forest,0.895,0.9322916666666666,0.9572192513368984,0.9445910290237467,0.4786096256684492
179,0.003,1000.0,10,RandomOverSampler,XGboost,0.91,0.9333333333333333,0.9732620320855615,0.9528795811518325,0.48663101604278075
180,0.003,1000.0,10,SMOTE,Logistic Regression,0.595,0.9274193548387096,0.6149732620320856,0.7395498392282958,0.46133278486219664
181,0.003,1000.0,10,SMOTE,Decision Tree,0.865,0.9347826086956522,0.9197860962566845,0.9272237196765498,0.4983545865898807
182,0.003,1000.0,10,SMOTE,Random Forest,0.84,0.9281767955801105,0.8983957219251337,0.9130434782608696,0.44919786096256686
183,0.003,1000.0,10,SMOTE,XGboost,0.82,0.9265536723163842,0.8770053475935828,0.9010989010989011,0.4385026737967914
184,0.003,1000.0,10,BorderlineSMOTE,Logistic Regression,0.585,0.9262295081967213,0.6042780748663101,0.7313915857605178,0.4559851912793089
185,0.003,1000.0,10,BorderlineSMOTE,Decision Tree,0.825,0.9318181818181818,0.8770053475935828,0.9035812672176309,0.47696421225832986
186,0.003,1000.0,10,BorderlineSMOTE,Random Forest,0.855,0.9293478260869565,0.9144385026737968,0.921832884097035,0.4572192513368984
187,0.003,1000.0,10,BorderlineSMOTE,XGboost,0.845,0.9285714285714286,0.9037433155080213,0.9159891598915989,0.45187165775401067
